play_id,game_id,season,week,home_team,away_team,posteam,defteam,play_type,pass,rush,yards_gained,epa,success,air_yards,complete_pass,interception,sack,penalty,down,ydstogo,yardline_100,qtr,half_seconds_remaining,score_differential,wp,wpa,passer_id,rusher_id,receiver_id
466,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,0,-0.7219870616681874,0,NA,0,0,0,0,1,10,95,1,1396,0,0.3998383581638336,-0.017408162355422974,NA,00-0034791,NA
495,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,5,-0.20630923379212618,0,5,1,0,0,0,2,10,95,1,1354,0,0.38243019580841064,-0.010668963193893433,00-0039163,NA,00-0039359
520,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,1,0,6,1.546760806813836,1,NA,0,0,0,0,3,5,90,1,1314,0,0.3717612326145172,0.05142563581466675,00-0039163,NA,NA
547,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,2,-0.5917902127839625,0,NA,0,0,0,0,1,10,84,1,1270,0,0.42318686842918396,-0.008127778768539429,NA,00-0037258,NA
569,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,11,1.4621529025025666,1,11,1,0,0,0,2,8,82,1,1230,0,0.41505908966064453,0.028702259063720703,00-0039163,NA,00-0034383
599,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,23,1.3872724517714232,1,21,1,0,0,0,1,10,71,1,1188,0,0.44376134872436523,0.044950515031814575,00-0039163,NA,00-0040130
624,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,3,-0.236529640853405,0,NA,0,0,0,0,1,10,48,1,1148,0,0.4887118637561798,-0.013579517602920532,NA,00-0034791,NA
651,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,0,-0.8781360681168735,0,5,0,0,0,0,2,7,45,1,1113,0,0.4751323461532593,-0.03244772553443909,00-0039163,NA,00-0034791
674,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,9,1.9683276284486055,1,9,1,0,0,0,3,7,45,1,1109,0,0.4426846206188202,0.09628811478614807,00-0039163,NA,00-0034383
699,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,1,-0.5242408718913794,0,1,1,0,0,0,1,10,36,1,1066,0,0.5389727354049683,-0.015496492385864258,00-0039163,NA,00-0039359
724,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,2,-0.4091819997411221,0,NA,0,0,0,0,2,9,35,1,1026,0,0.523476243019104,-0.03025570511817932,NA,00-0040583,NA
746,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,0,-1.1104001309089102,0,14,0,0,0,0,3,7,33,1,987,0,0.4932205379009247,-0.04700809717178345,00-0039163,NA,00-0034383
781,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,field_goal,0,0,0,1.434345745883856,1,NA,0,0,0,0,4,7,33,1,980,0,0.44621244072914124,0.04814371466636658,NA,NA,NA
801,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,kickoff,0,0,0,-0.0637326636351645,0,NA,0,0,0,1,NA,0,35,1,975,-3,0.5056438446044922,0,NA,NA,NA
847,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,0,-0.631138623226434,0,3,0,0,0,0,1,10,75,1,963,-3,0.5056438446044922,-0.01686921715736389,00-0026498,NA,00-0031381
870,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,3,-0.6029300279915333,0,NA,0,0,0,0,2,10,75,1,959,-3,0.4887746274471283,-0.013192325830459595,NA,00-0037840,NA
892,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,9,2.68827146361582,1,5,1,0,0,1,3,7,72,1,918,-3,0.4755823016166687,0.0879594087600708,00-0026498,NA,00-0039075
928,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,900,-3,0.5635417103767395,0,NA,NA,NA
948,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,1,-0.524859688943252,0,0,1,0,0,0,1,10,48,2,900,-3,0.5635417103767395,-0.02361828088760376,00-0026498,NA,00-0036244
976,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,7,0.2064427137374878,1,NA,0,0,0,0,2,9,47,2,860,-3,0.5399234294891357,0.023615002632141113,NA,00-0037840,NA
998,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,no_play,1,0,0,-1.6201747546438128,0,NA,0,0,0,1,3,2,40,2,838,-3,0.5635384321212769,-0.0840192437171936,00-0026498,NA,00-0039751
1039,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,0,-1.427019199123606,0,-3,0,0,0,0,3,12,50,2,807,-3,0.47951918840408325,-0.028671860694885254,00-0026498,NA,NA
1062,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,punt,0,0,0,-0.5471906159073114,0,NA,0,0,0,0,4,12,50,2,801,-3,0.450847327709198,0.002036869525909424,NA,NA,NA
1080,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,7,0.34223139472305775,1,-3,1,0,0,0,1,10,80,2,792,3,0.5471158027648926,0.004195749759674072,00-0039163,NA,00-0036554
1122,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,-13,-2.6262587714008987,0,NA,0,0,1,0,2,3,73,2,768,3,0.5513115525245667,-0.055421918630599976,00-0039163,NA,NA
1142,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,7,-0.403800779953599,0,-4,1,0,0,0,3,16,86,2,723,3,0.4958896338939667,-0.013357669115066528,00-0039163,NA,00-0040138
1167,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,punt,0,0,0,0.30323021532967687,1,NA,0,0,0,0,4,9,79,2,682,3,0.48253196477890015,0.0188310444355011,NA,NA,NA
1187,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,0,-0.6143537391908467,0,6,0,0,0,0,1,10,75,2,673,-3,0.49863699078559875,-0.024875104427337646,00-0026498,NA,00-0031381
1234,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,0,-0.771234652493149,0,14,0,0,0,0,2,10,75,2,669,-3,0.4737618863582611,-0.02589738368988037,00-0026498,NA,00-0031381
1257,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,0,-2.8474278119392693,0,NA,0,0,0,0,3,10,75,2,665,-3,0.44786450266838074,-0.031667858362197876,NA,00-0026498,NA
1284,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,punt,0,0,0,-0.2824533130042255,0,NA,0,0,0,0,4,28,93,2,624,-3,0.41619664430618286,-0.036013245582580566,NA,NA,NA
1310,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,5,0.07171767600812018,1,NA,0,0,0,0,1,10,46,2,612,3,0.6198166012763977,-0.014617502689361572,NA,00-0034791,NA
1339,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,13,1.101448931847699,1,NA,0,0,0,0,2,5,41,2,576,3,0.6051990985870361,0.02633225917816162,NA,00-0034791,NA
1361,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,3,-0.261187837109901,0,NA,0,0,0,0,1,10,28,2,541,3,0.6315313577651978,-0.002495884895324707,NA,00-0034791,NA
1383,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,4,-0.01458629488479346,0,NA,0,0,0,0,2,7,25,2,504,3,0.629035472869873,0.012924611568450928,NA,00-0034791,NA
1405,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,2,-0.8056638611014932,0,NA,0,0,0,0,3,3,21,2,466,3,0.641960084438324,-0.02603328227996826,NA,00-0033854,NA
1427,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,2,1.711358513799496,1,NA,0,0,0,0,4,1,19,2,422,3,0.6159268021583557,0.039586782455444336,NA,00-0039163,NA
1449,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,0,-0.4591026971465908,0,3,0,0,0,0,1,10,17,2,380,3,0.6555135846138,-0.01418602466583252,00-0039163,NA,00-0036554
1472,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,2,-0.6647363079246134,0,NA,0,0,0,0,2,10,17,2,376,3,0.6413275599479675,-0.011265814304351807,NA,00-0037258,NA
1494,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,-12,-1.7472416738792054,0,NA,0,0,1,0,3,8,15,2,334,3,0.6300617456436157,-0.09342700242996216,00-0039163,NA,NA
1531,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,field_goal,0,0,0,1.0742912919422343,1,NA,0,0,0,0,4,20,27,2,292,3,0.5366347432136536,0.07824915647506714,NA,NA,NA
1551,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,kickoff,0,0,0,0.5986382686533034,1,NA,0,0,0,0,NA,0,35,2,287,-6,0.3851161003112793,0.022343933582305908,NA,NA,NA
1583,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,5,-0.08334368246141821,0,NA,0,0,0,0,1,10,65,2,287,-6,0.4074600338935852,-0.003944694995880127,NA,00-0037840,NA
1605,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,19,1.5571194212534465,1,18,1,0,0,0,2,5,60,2,251,-6,0.4035153388977051,0.03704863786697388,00-0026498,NA,00-0039075
1630,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,1,-0.6063422763254493,0,NA,0,0,0,0,1,10,41,2,205,-6,0.44056397676467896,-0.01761472225189209,NA,00-0037840,NA
1652,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,9,1.1603740769205615,1,NA,0,0,0,0,2,9,40,2,163,-6,0.42294925451278687,0.04090768098831177,NA,00-0037840,NA
1685,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,24,1.6437920218450017,1,21,1,0,0,0,1,10,31,2,120,-6,0.46385693550109863,0.03066539764404297,00-0026498,NA,00-0039075
1740,2025_01_HOU_LA,2025,1,LA,HOU,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,112,NA,0.4945223331451416,0,NA,NA,NA
1728,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,5,0.48140602139756083,1,NA,0,0,0,0,1,7,7,2,112,-6,0.4945223331451416,0.018943071365356445,NA,00-0039751,NA
1762,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,1,-0.2827535877004266,0,NA,0,0,0,0,2,2,2,2,108,-6,0.513465404510498,-0.025991111993789673,NA,00-0037840,NA
1783,2025_01_HOU_LA,2025,1,LA,HOU,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,102,NA,0.4874742925167084,0,NA,NA,NA
1791,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,0,-1.1345338781247847,0,NA,0,0,0,0,3,1,1,2,102,-6,0.4874742925167084,-0.03774365782737732,NA,00-0026498,NA
1825,2025_01_HOU_LA,2025,1,LA,HOU,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,57,NA,0.44973063468933105,0,NA,NA,NA
1813,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,1,2.645813401846681,1,NA,0,0,0,0,4,1,1,2,57,-6,0.44973063468933105,0.13803192154660693,NA,00-0037840,NA
1843,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,2,53,0,0.587762556235938,0.0013959787677241264,NA,NA,NA
1858,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,kickoff,0,0,0,-0.34358977258671075,0,NA,0,0,0,0,NA,0,35,2,53,-1,0.4108414649963379,3.167092800140381e-4,NA,NA,NA
1888,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,1,0,5,-0.10437310789711773,0,NA,0,0,0,0,1,10,77,2,49,-1,0.41115817427635193,-0.00103798508644104,00-0039163,NA,NA
1910,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,23,1.1279130314360373,1,22,1,0,0,0,2,5,72,2,26,-1,0.4101201891899109,0.052408963441848755,00-0039163,NA,00-0038618
1940,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,no_play,0,0,0,-0.44125055498443544,0,NA,0,0,0,1,1,10,49,2,20,-1,0.46252915263175964,-0.027169018983840942,NA,NA,NA
1964,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,no_play,1,0,0,0.11311974900308996,1,NA,0,0,0,1,1,15,54,2,20,-1,0.4353601336479187,0.027169018983840942,00-0039163,NA,00-0034386
2019,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,0,-0.33894422388402745,0,6,0,0,0,0,1,10,49,2,14,-1,0.46252915263175964,-0.01935213804244995,00-0039163,NA,00-0040138
2047,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,1,0,14,1.1260966352240454,1,NA,0,0,0,0,2,10,49,2,10,-1,0.4431770145893097,0.07912859320640564,00-0039163,NA,NA
2086,2025_01_HOU_LA,2025,1,LA,HOU,NA,NA,no_play,0,0,0,-0,0,NA,0,0,0,0,NA,0,NA,2,3,NA,0.5223056077957153,-0,NA,NA,NA
2074,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,field_goal,0,0,0,0.9319244953401116,1,NA,0,0,0,0,1,10,35,2,3,-1,0.5223056077957153,-0.013564437627792358,NA,NA,NA
2101,2025_01_HOU_LA,2025,1,LA,HOU,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0,NA,0.491258829832077,0,NA,NA,NA
2119,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,kickoff,0,0,0,0.4661985021084547,1,NA,0,0,0,0,NA,0,35,3,1800,-2,0.491258829832077,0.012468725442886353,NA,NA,NA
2142,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,-3,-1.110504443757236,0,-4,1,0,0,0,1,10,68,3,1795,-2,0.5037275552749634,-0.03786340355873108,00-0026498,NA,00-0039075
2167,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,15,1.7562294933013618,1,15,1,0,0,0,2,13,71,3,1773,-2,0.4658641517162323,0.05964633822441101,00-0026498,NA,00-0031381
2192,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,2,-0.39914769399911165,0,NA,0,0,0,0,1,10,56,3,1735,-2,0.5255104899406433,-0.017668068408966064,NA,00-0037840,NA
2214,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,36,2.6934891070704907,1,36,1,0,0,0,2,8,54,3,1697,-2,0.5078424215316772,0.11492931842803955,00-0026498,NA,00-0038359
2244,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,no_play,1,0,0,0.20976313820574433,1,NA,0,0,0,1,1,10,18,3,1656,-2,0.6227717399597168,0.008843660354614258,00-0026498,NA,00-0031381
2278,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,13,1.542687913053669,1,13,1,0,0,0,1,10,13,3,1653,-2,0.631615400314331,0.06261221733507916,00-0026498,NA,00-0039074
2304,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,extra_point,0,0,0,0.05117156607063911,1,NA,0,0,0,0,NA,0,15,3,1648,4,0.6942276176494102,0.0014051381069679625,NA,NA,NA
2319,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,kickoff,0,0,0,-0.3812283603474498,0,NA,0,0,0,0,NA,0,35,3,1648,-5,0.3043672442436218,-0.009587526321411133,NA,NA,NA
2343,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,no_play,0,1,0,-0.8137950333766639,0,NA,0,0,0,1,1,10,80,3,1648,-5,0.2947797179222107,-0.025225907564163208,NA,00-0034791,NA
2376,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,12,1.1452637217007577,1,1,1,0,0,0,1,15,85,3,1625,-5,0.2695538103580475,0.030871987342834473,00-0039163,NA,00-0034386
2406,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,10,0.7330527717713267,1,0,1,0,0,0,2,3,73,3,1591,-5,0.30042579770088196,0.027823567390441895,00-0039163,NA,00-0039359
2431,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,no_play,0,0,0,-0.5707398711238056,0,NA,0,0,0,1,1,10,63,3,1547,-5,0.32824936509132385,-0.0384790301322937,NA,NA,NA
2455,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,14,1.4330292115919292,1,14,1,0,0,0,1,15,68,3,1525,-5,0.28977033495903015,0.05333667993545532,00-0039163,NA,00-0036554
2491,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,3,-0.06958921626210213,0,NA,0,0,0,0,2,1,54,3,1497,-5,0.3431070148944855,-0.01141589879989624,NA,00-0034791,NA
2513,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,-12,-1.6929779001511633,0,NA,0,0,1,0,1,10,51,3,1455,-5,0.33169111609458923,-0.05268418788909912,00-0039163,NA,NA
2533,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,0,-3.486932597355917,0,22,0,1,0,0,2,22,63,3,1410,-5,0.2790069282054901,-0.037384480237960815,00-0039163,NA,00-0040130
2570,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,6,0.2340877077076584,1,NA,0,0,0,0,1,10,59,3,1403,5,0.7583775520324707,-0.003627479076385498,NA,00-0037840,NA
2599,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,-7,-1.9983225935138762,0,NA,0,0,1,0,2,4,53,3,1367,5,0.7547500729560852,-0.04905903339385986,00-0026498,NA,NA
2630,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,0,-1.3582963361404836,0,NA,0,0,0,0,3,11,60,3,1340,5,0.7056910395622253,-0.007216215133666992,NA,00-0037840,NA
2652,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,punt,0,0,0,-0.2965878788381815,0,NA,0,0,0,0,4,11,60,3,1306,5,0.6984748244285583,7.767379283905029e-4,NA,NA,NA
2690,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,0,-0.6102461777627468,0,NA,0,0,0,0,1,10,76,3,1295,-5,0.30074843764305115,-0.03323179483413696,NA,00-0040583,NA
2712,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,15,1.6848752305377275,1,13,1,0,0,0,2,10,76,3,1259,-5,0.2675166428089142,0.03820517659187317,00-0039163,NA,00-0034386
2748,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,1,-0.5637923856265843,0,NA,0,0,0,0,1,10,61,3,1229,-5,0.30572181940078735,-0.025134176015853882,NA,00-0040583,NA
2770,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,1,0,5,1.357621529372409,1,NA,0,0,0,1,2,9,60,3,1203,-5,0.28058764338493347,0.04248952865600586,00-0039163,NA,NA
2818,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,2,-0.5310893214773387,0,NA,0,0,0,0,1,10,50,3,1180,-5,0.32307717204093933,-0.012061476707458496,NA,00-0034791,NA
2840,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,no_play,1,0,0,-1.2900414986070246,0,NA,0,0,0,1,2,8,48,3,1139,-5,0.31101569533348083,-0.05284956097602844,00-0039163,NA,00-0034383
2879,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,4,-0.7091458132490516,0,NA,0,0,0,0,2,23,63,3,1105,-5,0.2581661343574524,-0.02398000657558441,NA,00-0034791,NA
2901,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,9,-0.6281474116258323,0,9,1,0,0,0,3,19,59,3,1063,-5,0.23418612778186798,0.0027692466974258423,00-0039163,NA,00-0040130
2926,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,punt,0,0,0,-0.35241134371608496,0,NA,0,0,0,0,4,10,50,3,1027,-5,0.23695537447929382,0.009118825197219849,NA,NA,NA
2953,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,4,-0.18934263149276376,0,4,1,0,0,0,1,10,87,3,1020,5,0.7539258003234863,-0.003552854061126709,00-0026498,NA,00-0036849
2978,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,13,1.2344768005423248,1,11,1,0,0,0,2,6,83,3,980,5,0.7503729462623596,0.02190953493118286,00-0026498,NA,00-0039075
3003,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,2,-0.4683106420561671,0,NA,0,0,0,0,1,10,70,3,940,5,0.7722824811935425,-0.015570223331451416,NA,00-0039738,NA
3028,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,no_play,0,0,0,0.7099121324717999,1,NA,0,0,0,1,2,8,68,3,901,5,0.7567122578620911,0.03893625736236572,NA,NA,NA
3052,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,3,900,5,0.7956485152244568,0,NA,NA,NA
3072,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,0,-0.8406594856642187,0,4,0,0,0,0,2,3,63,4,900,5,0.7956485152244568,-0.01710110902786255,00-0026498,NA,00-0031381
3111,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,24,2.307620162377134,1,20,1,0,0,0,3,3,63,4,896,5,0.7785474061965942,0.052514851093292236,00-0026498,NA,00-0031381
3141,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,no_play,0,0,0,-0.7387252047192305,0,NA,0,0,0,1,1,10,39,4,858,5,0.8310622572898865,-0.02593207359313965,NA,NA,NA
3165,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,-8,-0.9755795313976705,0,NA,0,0,1,0,1,15,44,4,858,5,0.8051301836967468,-0.0026608705520629883,00-0026498,NA,NA
3185,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,14,0.2733785614836961,1,-2,1,0,0,0,2,23,52,4,817,5,0.8024693131446838,0.01501542329788208,00-0026498,NA,00-0039738
3210,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,no_play,0,0,0,0.9587351409718394,1,NA,0,0,0,1,3,9,38,4,773,5,0.8174847364425659,0.014338850975036621,NA,NA,NA
3234,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,-6,-2.9976331351790577,0,NA,0,0,1,0,3,4,33,4,753,5,0.8318235874176025,-0.050920188426971436,00-0026498,NA,NA
3257,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,punt,0,0,0,-0.05801954795606434,0,NA,0,0,0,0,4,10,39,4,733,5,0.7809033989906311,-0.01112714409828186,NA,NA,NA
3283,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,7,0.33693113131448627,1,7,1,0,0,0,1,10,95,4,725,-5,0.23022374510765076,0.003463923931121826,00-0039163,NA,00-0038618
3308,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,5,0.44753042212687433,1,NA,0,0,0,0,2,3,88,4,692,-5,0.23368766903877258,0.03129607439041138,NA,00-0038618,NA
3335,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,0,-0.6312945219688118,0,-4,0,0,0,0,1,10,83,4,657,-5,0.26498374342918396,-0.022077947854995728,00-0039163,NA,00-0037258
3358,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,1,-0.618296071421355,0,NA,0,0,0,0,2,10,83,4,652,-5,0.24290579557418823,-0.03132052719593048,NA,00-0037258,NA
3390,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,8,-0.12744018947705626,0,-3,1,0,0,0,3,9,82,4,612,-5,0.21158526837825775,-0.023724660277366638,00-0039163,NA,00-0034383
3420,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,punt,0,0,0,-1.2181048565544188,0,NA,0,0,0,0,4,1,74,4,566,-5,0.1878606081008911,0.0015970468521118164,NA,NA,NA
3446,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,5,-0.0061924762558192015,0,-3,1,0,0,0,1,10,66,4,555,5,0.8105423450469971,0.0016952753067016602,00-0026498,NA,00-0039075
3488,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,0,-0.820524153066799,0,22,0,0,0,0,2,5,61,4,516,5,0.8122376203536987,-0.01562047004699707,00-0026498,NA,00-0039074
3511,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,9,1.713708268944174,1,5,1,0,0,0,3,5,61,4,511,5,0.7966171503067017,0.04547971487045288,00-0026498,NA,00-0031381
3549,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,4,-0.24706613877788186,0,NA,0,0,0,0,1,10,52,4,468,5,0.8420968651771545,0.006097733974456787,NA,00-0037840,NA
3571,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,25,1.9977722961921245,1,20,1,0,0,0,2,6,48,4,433,5,0.8481945991516113,0.042251646518707275,00-0026498,NA,00-0039075
3599,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,5,0.12484731583390385,1,NA,0,0,0,0,1,10,23,4,386,5,0.8904462456703186,0.0160791277885437,NA,00-0037840,NA
3621,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,4,0.13125550985569134,1,NA,0,0,0,0,2,5,18,4,344,5,0.9065253734588623,0.014982819557189941,NA,00-0037840,NA
3643,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,run,0,1,2,0.29950012400513515,1,NA,0,0,0,0,3,1,14,4,300,5,0.9215081930160522,0.005408883094787598,NA,00-0037840,NA
3665,2025_01_HOU_LA,2025,1,LA,HOU,LA,HOU,pass,1,0,-7,-5.695498152519576,0,0,1,0,0,0,1,10,12,4,257,5,0.9269170761108398,-0.1394118070602417,00-0026498,NA,00-0036244
3707,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,pass,1,0,6,0.17878538346849382,1,3,1,0,0,0,1,10,81,4,249,-5,0.21249473094940186,-0.021760612726211548,00-0039163,NA,00-0039359
3788,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,10,0.8114840730559081,1,NA,0,0,0,0,2,4,75,4,244,-5,0.1907341182231903,0.03729565441608429,NA,00-0034791,NA
3810,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,9,0.5249032496940345,1,NA,0,0,0,0,1,10,65,4,208,-5,0.2280297726392746,0.014169365167617798,NA,00-0034791,NA
3832,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,run,0,1,1,-0.04954939219169319,0,NA,0,0,0,0,2,1,56,4,173,-5,0.2421991378068924,0.0025644451379776,NA,00-0034791,NA
3854,2025_01_HOU_LA,2025,1,LA,HOU,HOU,LA,no_play,0,1,0,-0.401075076777488,0,NA,0,0,0,1,1,10,55,4,151,-5,0.24476358294487,-0.02856217324733734,NA,00-0034791,NA
